id,date,price,bedrooms,bathrooms,floors,waterfront,condition,grade,yr_built,yr_renovated,zipcode,lat,long
8079030390,20150304T000000,446500,3,2.5,2,0,3,8,1990,0,98059,47.5084,-122.154
600000152,20140602T000000,404000,3,1.5,1,0,3,7,1963,0,98108,47.5586,-122.311
1840000030,20140529T000000,267500,3,1.75,1,0,3,7,1957,0,98188,47.4427,-122.274
3225069065,20140624T000000,3.08E+06,4,5,1,1,3,10,2002,0,98074,47.6053,-122.077
3260800030,20140811T000000,335000,3,2.5,2,0,3,8,1998,0,98003,47.3494,-122.301
2747100024,20140619T000000,576000,3,2.5,1,0,4,7,1948,0,98117,47.6933,-122.393
5104530560,20150401T000000,208633,3,2.5,2,0,3,8,2006,0,98038,47.3537,-122
4330600350,20150115T000000,315000,3,2.25,1,0,4,7,1964,0,98166,47.476,-122.337
5016001535,20150217T000000,725000,3,1.75,1,0,4,8,1913,0,98112,47.6239,-122.298
7280300196,20150403T000000,550000,4,2.75,1,0,4,8,1965,0,98177,47.7776,-122.384
8651520400,20140612T000000,610750,4,2.25,2,0,3,8,1984,0,98074,47.6459,-122.058
7171200445,20150228T000000,550700,2,1,1.5,0,4,6,1908,0,98105,47.6692,-122.297
3204800200,20150108T000000,665000,4,2.75,2,0,5,8,1960,0,98056,47.5376,-122.18
3416600800,20150209T000000,834000,4,2.5,1.5,0,5,8,1928,0,98144,47.601,-122.294
7994700030,20141023T000000,201000,5,1.75,1.5,0,3,6,1915,0,98065,47.529,-121.837
1860600135,20140502T000000,2.38E+06,5,2.5,2,0,5,10,1921,0,98119,47.6345,-122.367
4139480200,20140618T000000,1.38E+06,4,3.25,1,0,3,11,1997,0,98006,47.5503,-122.102
4139480200,20141209T000000,1.40E+06,4,3.25,1,0,3,11,1997,0,98006,47.5503,-122.102
1328320800,20141105T000000,305000,4,2.25,1,0,3,8,1979,0,98058,47.4441,-122.125
7771300125,20150408T000000,487000,3,2,1,0,5,8,1948,0,98133,47.7357,-122.333
3422059208,20150511T000000,390000,3,2.5,1,0,4,8,1988,0,98042,47.346,-122.157
9521101455,20140723T000000,548000,2,1,1,0,4,7,1916,0,98103,47.6638,-122.345
4337000335,20141122T000000,268750,4,1,1,0,3,6,1943,0,98166,47.48,-122.336
325059286,20140513T000000,819900,5,2.75,2,0,3,9,2013,0,98052,47.6759,-122.151
2597650240,20141023T000000,520000,3,2.25,2,0,3,8,1984,0,98027,47.5162,-122.057
3353400435,20140721T000000,230000,3,2,1,0,3,7,2003,0,98001,47.2639,-122.252
7972000240,20150202T000000,240000,3,1.75,1,0,3,7,1969,0,98023,47.2929,-122.371
7520000520,20140905T000000,232000,2,1,1,0,3,6,1922,1984,98146,47.4957,-122.352
7520000520,20150311T000000,240500,2,1,1,0,3,6,1922,1984,98146,47.4957,-122.352
3530210260,20141027T000000,274975,3,2.5,2,0,3,9,1987,0,98077,47.7721,-122.093
1959700550,20140905T000000,740000,4,2,1.5,0,4,9,1922,0,98102,47.644,-122.319
1665400045,20150428T000000,186375,3,1,1,0,2,7,1952,0,98166,47.472,-122.344
9542850320,20140725T000000,790000,3,2.25,1,0,4,9,1977,0,98005,47.592,-122.166
3179100060,20140916T000000,880000,4,3.5,2,0,3,9,1951,2002,98105,47.669,-122.275
2946001550,20150416T000000,279000,6,1.75,2,0,4,7,1955,0,98198,47.42,-122.323
8078490390,20140729T000000,295000,3,2,1,0,3,8,1991,0,98022,47.1913,-122.012
9550201550,20150408T000000,640000,2,1,1,0,3,7,1924,0,98103,47.6666,-122.331
191100045,20140703T000000,940000,4,2,2,0,5,9,1968,0,98040,47.5639,-122.217
5009600070,20141007T000000,260000,4,2.5,2,0,3,7,2003,0,98038,47.3483,-122.052
200350070,20140602T000000,559900,3,2.75,1,0,3,9,2004,0,98072,47.7648,-122.164
2877103726,20140722T000000,791500,4,2,1.5,0,5,7,1911,0,98103,47.6794,-122.357
405100295,20140826T000000,265000,3,1.75,1,0,3,7,1954,0,98133,47.7535,-122.354
4268200055,20150501T000000,245000,3,1.75,1,0,3,7,1954,0,98178,47.4945,-122.22
3126069068,20150424T000000,485000,4,1.75,2,0,4,7,1962,0,98052,47.6945,-122.093
1115300070,20141106T000000,684000,4,3.5,2,0,3,9,2010,0,98059,47.5222,-122.157
6414100671,20140909T000000,425000,3,1.75,1,0,3,8,1957,0,98125,47.7222,-122.32
7004200060,20141017T000000,309600,4,1.75,1,0,4,6,1991,0,98070,47.3796,-122.49
7852110140,20140718T000000,552250,4,2.5,2,0,3,8,2002,0,98065,47.5374,-121.875
3969300030,20140723T000000,165000,4,1,1,0,3,6,1943,0,98178,47.4897,-122.24
3969300030,20141229T000000,239900,4,1,1,0,3,6,1943,0,98178,47.4897,-122.24
4048400070,20141205T000000,320000,2,1,1,0,4,6,1930,0,98059,47.4716,-122.078
808000070,20141021T000000,206600,3,2,1,0,4,7,1987,0,98030,47.3581,-122.173
7374200030,20150416T000000,387000,4,1.75,1,0,3,7,1973,0,98155,47.7713,-122.307
7325600160,20140604T000000,299000,1,0.75,1,0,3,4,1967,0,98014,47.675,-121.854
2757000030,20140922T000000,855000,4,2.75,2,0,3,9,1965,0,98040,47.5603,-122.222
616000140,20150126T000000,315000,3,1,1,0,4,7,1954,0,98166,47.4147,-122.337
3363900111,20141203T000000,437500,2,1,1,0,5,7,1907,0,98103,47.68,-122.353
9262800171,20150324T000000,252000,4,1.5,1,0,4,7,1969,0,98001,47.3117,-122.27
6607000126,20140604T000000,375000,4,1.75,1,0,5,7,1955,0,98118,47.543,-122.28
5416510830,20140806T000000,300000,4,2.5,2,0,3,7,2005,0,98038,47.3607,-122.034
2201500030,20141006T000000,420000,4,1,1.5,0,4,7,1954,0,98006,47.5759,-122.137
325059171,20140505T000000,900000,3,1,1,0,3,7,1928,1954,98033,47.6891,-122.159
952003285,20140805T000000,679900,3,2.5,2,0,3,9,2000,0,98116,47.565,-122.381
3211290370,20140605T000000,463000,3,2.5,2,0,3,7,1992,0,98053,47.6359,-121.974
1072010350,20140828T000000,380000,5,2.5,2,0,4,9,1978,0,98059,47.4769,-122.141
8856950070,20141210T000000,329500,4,2.5,2,0,3,7,1994,0,98038,47.3845,-122.029
925059078,20140819T000000,604950,3,2.5,1,0,3,8,2013,0,98033,47.6743,-122.184
7855801090,20140917T000000,795000,5,2.5,1,0,4,8,1966,0,98006,47.5651,-122.164
723099065,20150130T000000,465000,3,2,2,0,3,7,1994,0,98045,47.4853,-121.709
6116500075,20150326T000000,673000,4,2.5,2,0,3,9,2002,0,98166,47.4508,-122.359
1118500030,20141001T000000,810000,4,2.5,2,0,3,10,1991,0,98074,47.6375,-122.016
424069250,20150423T000000,785000,4,2.75,1,0,4,8,1989,0,98075,47.5944,-122.042
3291800710,20141120T000000,338000,4,3,1,0,3,7,1986,0,98056,47.4888,-122.182
6838700060,20141204T000000,280000,3,2.25,2,0,3,7,1993,0,98056,47.5112,-122.19
2231500030,20141001T000000,315000,4,2.25,1,0,5,7,1954,0,98133,47.7711,-122.341
2231500030,20150324T000000,530000,4,2.25,1,0,5,7,1954,0,98133,47.7711,-122.341
7683900200,20141223T000000,380000,5,3,2,0,3,9,2004,0,98023,47.2813,-122.345
8155830060,20140811T000000,297000,3,2.25,2,0,3,7,1994,0,98056,47.5038,-122.189
98020310,20140520T000000,730000,4,2.5,2,0,3,10,2004,0,98075,47.5823,-121.97
9423400140,20140609T000000,450000,3,1.75,1,0,3,7,1940,0,98125,47.7164,-122.304
1545804860,20141027T000000,275000,3,3,1,0,3,7,1997,0,98038,47.3624,-122.045
2883200160,20150429T000000,595000,4,2,2,0,3,7,1960,0,98115,47.6831,-122.329
7132300695,20150421T000000,435000,3,1.5,1.5,0,3,7,1904,2014,98144,47.592,-122.307
1726059053,20140916T000000,270000,2,1.5,1,0,1,6,1954,0,98011,47.7461,-122.195
624111000,20140805T000000,950000,3,3,2,0,3,10,1986,0,98077,47.7268,-122.06
808300310,20150313T000000,389000,4,2.25,2,0,3,7,2001,0,98019,47.7237,-121.959
8563040160,20150121T000000,560000,4,2.25,1,0,3,8,1968,0,98052,47.6283,-122.095
713500030,20140728T000000,1.35E+06,5,3.5,2,0,3,11,1998,0,98006,47.5543,-122.148
8651600160,20141111T000000,799000,4,2.25,2,0,4,8,1969,0,98040,47.5483,-122.226
9517200030,20140625T000000,365500,3,2,1,0,4,7,1983,0,98072,47.7591,-122.146
2460700700,20140515T000000,252350,3,2,1,0,3,7,1979,0,98058,47.4612,-122.169
1223039290,20140905T000000,403950,4,2.5,2,0,3,8,1993,0,98146,47.4987,-122.365
2890100060,20140801T000000,385000,4,1.5,1,0,3,7,1954,0,98177,47.772,-122.358
7972600860,20141210T000000,345000,4,1,1.5,0,3,7,1957,0,98106,47.5287,-122.35
8857320070,20140917T000000,490000,3,2.75,2,0,4,9,1979,0,98008,47.6109,-122.114
4047200695,20140618T000000,330000,3,2.5,2,0,3,8,2005,0,98019,47.7736,-121.901
1653500070,20140512T000000,927000,4,2.75,2,0,3,8,1953,0,98004,47.6294,-122.218
1923000030,20140728T000000,1.12E+06,4,2.5,2,0,4,10,1983,0,98040,47.5634,-122.213
3649100320,20150430T000000,330000,2,1,1,0,5,7,1950,0,98028,47.7405,-122.241
7375300160,20150309T000000,530000,5,2.25,1,0,4,7,1958,0,98008,47.5976,-122.118
5175800060,20140623T000000,365000,4,2,1,0,1,8,1962,0,98006,47.5722,-122.129
1604601375,20140619T000000,378750,3,2.5,1.5,0,3,7,1909,2011,98118,47.5644,-122.289
2473251090,20140619T000000,269900,4,1.75,1.5,0,4,7,1968,0,98058,47.4556,-122.157
9126100861,20150306T000000,557000,3,3.5,2,0,3,8,2008,0,98122,47.6055,-122.305
3420069065,20140825T000000,360000,4,1.75,1,0,4,7,1974,0,98022,47.1775,-122.022
6021501685,20150422T000000,352000,2,1,1,0,4,7,1937,0,98117,47.6879,-122.385
1151100070,20150224T000000,437000,3,2.5,2,0,3,8,1994,0,98045,47.4807,-121.779
8856950240,20140618T000000,322500,4,2.5,2,0,3,7,1994,0,98038,47.3845,-122.032
9385200055,20140912T000000,650000,3,3.25,2,0,3,9,2001,0,98116,47.5815,-122.402
7821200390,20140806T000000,450000,3,2,3,0,3,8,2001,0,98103,47.6609,-122.344
8078520310,20150417T000000,278500,3,2,1,0,3,7,1998,0,98092,47.3163,-122.188
1565950030,20150427T000000,364950,4,2.5,2,0,3,8,1995,0,98055,47.4309,-122.191
1560930070,20140911T000000,840000,4,3.5,1,0,4,10,1986,0,98038,47.401,-122.026
6700400140,20150318T000000,268000,3,2.5,2,0,3,7,1991,0,98031,47.404,-122.191
2422029094,20140716T000000,517534,2,1,1,0,3,5,2006,0,98070,47.3889,-122.482
1774220160,20141104T000000,632925,3,2.5,2,0,4,8,1978,0,98077,47.7718,-122.095
1525200060,20140723T000000,577500,3,2.5,2,0,3,9,1995,0,98034,47.7067,-122.2
1678400105,20150212T000000,339000,4,1.5,1.5,0,3,7,1920,0,98178,47.504,-122.227
3426059070,20140909T000000,570000,3,1.75,1,0,4,7,1967,0,98052,47.7015,-122.164
824079032,20140626T000000,563500,4,1.75,1,0,3,7,1964,0,98024,47.5753,-121.95
2697100140,20150105T000000,423000,4,2.25,1,0,5,7,1962,0,98133,47.7448,-122.333
8724300030,20141223T000000,355000,3,2.25,2,0,3,8,2012,0,98019,47.7318,-121.982
8678500060,20140710T000000,1.55E+06,5,4.25,2,0,3,12,1999,0,98024,47.5954,-121.95
625049299,20141203T000000,482000,2,1,1,0,3,7,1941,0,98103,47.6885,-122.337
6073200075,20140730T000000,625000,3,1.75,1,0,5,7,1955,0,98006,47.5724,-122.179
6388900710,20141219T000000,538000,3,2.5,2,0,3,8,1988,0,98056,47.5272,-122.169
1442860160,20150107T000000,380000,3,2.5,2,0,4,8,1985,0,98058,47.4334,-122.161
7942600310,20140717T000000,375000,2,1,1,0,3,7,1909,0,98122,47.6073,-122.308
1545808560,20150403T000000,245000,3,2.5,1,0,5,7,1996,0,98038,47.3592,-122.046
936000060,20141114T000000,310000,5,1.75,1,0,4,7,1947,1974,98166,47.4546,-122.337
9808650060,20150225T000000,1.30E+06,3,2,1,0,4,8,1976,0,98004,47.6408,-122.219
3754700160,20140506T000000,397000,4,2,1,0,3,7,1971,0,98034,47.7245,-122.2
305500140,20150512T000000,365000,3,2.5,2,0,3,8,2005,0,98058,47.4362,-122.178
5468750060,20141028T000000,328500,4,3,2,0,3,9,1990,0,98042,47.3739,-122.156
2944010240,20140908T000000,988000,4,3,2,0,3,11,1987,0,98052,47.7205,-122.127
3454000060,20140722T000000,1.00E+06,4,2.5,1.5,0,5,8,1922,0,98103,47.6636,-122.33
646910160,20140903T000000,237000,3,2.5,2,0,3,7,2005,0,98055,47.4324,-122.197
8564950390,20140919T000000,525000,4,2.5,2,0,3,8,2003,0,98011,47.7734,-122.224
2268400350,20140916T000000,749000,4,2.5,1,0,3,9,1976,2014,98006,47.559,-122.164
7504101040,20140821T000000,722500,5,2.5,2,0,3,10,1983,0,98074,47.633,-122.041
11500890,20150312T000000,843000,3,2.5,2,0,3,10,1991,0,98052,47.6954,-122.103
9528102772,20140708T000000,438000,2,2,3,0,3,8,2000,0,98115,47.6776,-122.318
284000223,20140916T000000,578000,3,1.75,1,0,3,8,1977,0,98146,47.504,-122.382
3353401710,20140923T000000,227950,3,1.5,1,0,5,7,1954,0,98001,47.2613,-122.255
8159610030,20140722T000000,196000,3,2.25,2,0,3,7,1974,0,98001,47.3417,-122.271
3179100435,20140715T000000,641000,2,1,1,0,3,8,1953,0,98105,47.6694,-122.275
822079033,20150422T000000,350000,3,1.5,1,0,4,6,1980,0,98038,47.4056,-121.955
8857600960,20140819T000000,205000,3,1,1,0,4,7,1960,0,98032,47.3838,-122.289
1774000200,20141202T000000,400000,3,1.75,1,0,3,7,1968,0,98072,47.7487,-122.082
2024069128,20141110T000000,1.03E+06,3,2.5,1,0,3,10,2005,0,98027,47.5534,-122.078
1049010390,20150319T000000,505000,3,2,1,0,3,7,1972,0,98034,47.7355,-122.18
7905370390,20141009T000000,475000,5,2.5,1,0,3,7,1975,0,98034,47.7206,-122.211
4140090240,20141105T000000,520000,3,2.25,1,0,5,8,1977,0,98028,47.7691,-122.262
4055700030,20150502T000000,1.45E+06,3,4.5,2,0,3,10,1977,1999,98034,47.7183,-122.258
3775300030,20141231T000000,333500,3,1.75,1,0,3,7,1965,0,98011,47.7736,-122.214
2525300030,20150222T000000,232000,3,1,1,0,4,6,1976,0,98038,47.362,-122.029
1324059104,20150421T000000,691100,3,2.75,1,0,4,8,1983,0,98006,47.5698,-122.121
2287000030,20141014T000000,811000,3,1.75,1,0,4,8,1960,0,98040,47.5505,-122.221
7702010030,20140520T000000,551000,3,2.5,2,0,3,9,2001,0,98028,47.7605,-122.234
1529200340,20150108T000000,496500,3,2.5,2,0,3,8,1994,0,98072,47.7356,-122.157
2122039094,20141126T000000,705000,3,3,2,1,4,9,1980,0,98070,47.3844,-122.438
1742800030,20140612T000000,578000,4,2.5,1,0,5,9,1966,0,98055,47.4904,-122.226
1796360350,20150128T000000,255000,3,1.75,1,0,5,7,1986,0,98042,47.3663,-122.089
6154500070,20140626T000000,1.05E+06,4,3.5,2,0,3,10,2007,0,98006,47.5637,-122.123
1843100340,20150305T000000,348000,3,2.25,2,0,4,8,1989,0,98042,47.3759,-122.125
8944290160,20141104T000000,230000,3,2,2,0,3,7,1985,0,98031,47.3912,-122.167
4166600473,20141209T000000,359500,4,2.25,2,0,3,9,1988,0,98023,47.3305,-122.371
7282300125,20141112T000000,330000,3,1,1,0,3,6,1953,0,98133,47.7617,-122.357
8658300340,20140523T000000,80000,1,0.75,1,0,2,4,1912,0,98014,47.6499,-121.909
2419600075,20141201T000000,465000,3,1.75,1,0,3,7,1954,0,98133,47.7311,-122.353
2621760350,20141015T000000,325000,4,2.5,2,0,3,8,1997,0,98042,47.3701,-122.107
1723049270,20150107T000000,340500,3,2,1,0,4,7,1947,0,98168,47.4857,-122.318
4123840310,20150106T000000,342500,3,2.5,2,0,3,8,1993,0,98038,47.3724,-122.042
2172000075,20140623T000000,290900,2,2,2,0,3,6,1930,1983,98178,47.4855,-122.266
8651611170,20150213T000000,868700,3,4.25,2,0,3,10,2000,0,98074,47.6336,-122.064
8820902200,20141113T000000,1.20E+06,4,2.75,2,0,3,9,1928,2013,98125,47.717,-122.281
8651610890,20141014T000000,1.15E+06,4,3.25,2,0,3,11,2000,0,98074,47.6332,-122.066
1853080570,20140811T000000,859900,4,2.75,2,0,3,9,2011,0,98074,47.5906,-122.062
3629920030,20140808T000000,520000,4,2.25,2,0,3,7,2003,0,98029,47.5461,-121.998
1604602050,20140711T000000,460000,3,2.5,2,0,3,9,2005,0,98118,47.5674,-122.29
6844700810,20140901T000000,438924,3,1.5,1,0,3,7,1949,0,98115,47.6943,-122.29
66000070,20150406T000000,315000,2,1,1,0,3,5,1918,0,98126,47.5486,-122.38
6665800030,20140718T000000,590000,4,2.75,1,0,3,8,1975,0,98033,47.6658,-122.188
2205700350,20141104T000000,378500,4,1.75,1,0,3,7,1955,0,98006,47.5772,-122.153
5466000030,20140603T000000,328500,3,2.5,2,0,4,9,1990,0,98042,47.3875,-122.161
6189200125,20150325T000000,849950,3,3,2,0,4,8,1973,0,98005,47.6344,-122.174
9169600135,20141027T000000,525000,3,1.5,1,0,3,7,1950,0,98136,47.5275,-122.391
2625069070,20150410T000000,1.39E+06,4,3.25,2.5,0,3,9,1993,0,98074,47.6179,-122.005
8732131090,20150428T000000,295000,4,2.5,1,0,4,8,1978,0,98023,47.3078,-122.378
9286000240,20140711T000000,1.07E+06,6,3.5,2,0,3,11,1998,0,98006,47.5521,-122.137
1895000260,20140721T000000,207950,2,2,1,0,3,6,1917,0,98118,47.5158,-122.264
8691370400,20141216T000000,699900,4,2.75,2,0,3,9,2002,0,98075,47.5985,-121.977
5423010350,20150210T000000,1.28E+06,5,2.5,2,0,4,8,1977,0,98027,47.5645,-122.082
8562501040,20141120T000000,452000,4,1.5,1,0,4,7,1963,0,98052,47.6734,-122.154
2475200140,20150205T000000,370000,3,2,1,0,4,7,1987,0,98055,47.4734,-122.186
7942100310,20150127T000000,232000,3,1.75,1,0,5,7,1968,0,98042,47.3811,-122.087
3760000030,20141030T000000,669950,5,2.5,2,0,4,7,1960,0,98034,47.7081,-122.215
1727500340,20140614T000000,397500,3,2,1,0,3,7,1972,0,98034,47.7193,-122.216
9828702519,20140512T000000,490000,2,2.5,2,0,3,8,2004,0,98112,47.6192,-122.301
4432600075,20150128T000000,725000,4,2,2,0,3,9,1925,2003,98116,47.5836,-122.387
7806300030,20140917T000000,299000,3,2.75,1,0,4,7,1958,0,98032,47.3841,-122.284
9274202270,20140818T000000,625000,2,1.5,1.5,0,4,7,1900,0,98116,47.5872,-122.39
7852030960,20141106T000000,437500,3,2.5,2,0,3,7,2000,0,98065,47.5322,-121.88
7852170140,20150510T000000,650000,4,2.5,2,0,3,9,2003,0,98065,47.5416,-121.864
7518503335,20140519T000000,475000,2,1,1,0,3,7,1929,0,98117,47.6799,-122.381
5467900070,20140502T000000,342000,3,2,1,0,4,8,1966,0,98042,47.3672,-122.151
1245002952,20141015T000000,1.20E+06,4,2.5,2,0,3,10,1999,0,98033,47.684,-122.205
8906200070,20150210T000000,280000,3,1.5,1,0,4,7,1963,0,98055,47.4404,-122.191
5379805885,20140521T000000,240000,2,1.75,1,0,3,7,1993,0,98188,47.4467,-122.281
2769600560,20140527T000000,529000,3,1,1.5,0,4,7,1924,0,98107,47.6729,-122.363
9238901420,20150202T000000,442000,3,1,1,0,4,7,1941,0,98136,47.5346,-122.385
5113400431,20140508T000000,615000,2,1,1,0,4,7,1946,0,98119,47.6454,-122.373
3885805665,20140612T000000,1.49E+06,4,3.75,2,0,3,10,2006,0,98033,47.6821,-122.196
8121200810,20150505T000000,585000,4,1.75,1,0,4,8,1981,0,98052,47.7206,-122.11
5126310400,20150305T000000,480000,4,2.5,2,0,3,8,2005,0,98059,47.4877,-122.139
7322910030,20140721T000000,1.10E+06,5,3.5,2,0,4,9,1990,0,98053,47.6554,-122.018
2827100070,20141105T000000,290000,4,1,1.5,0,3,7,1949,0,98133,47.7343,-122.347
9276201895,20140820T000000,615000,3,1.75,1,0,5,7,1951,0,98116,47.5789,-122.393
4402700070,20150311T000000,300000,2,1,1,0,4,7,1950,0,98133,47.7439,-122.339
1922059046,20141029T000000,308000,3,1,1.5,0,3,6,1932,0,98030,47.3818,-122.225
925059288,20150507T000000,750000,3,2.5,2,0,3,9,2001,0,98033,47.6734,-122.173
4386700135,20141114T000000,2.25E+06,4,2.25,2.5,0,5,9,1916,0,98112,47.6415,-122.285
1923069078,20140805T000000,890000,4,3.25,2,0,3,10,2005,0,98059,47.4711,-122.084
1432400335,20150325T000000,288000,3,1,1,0,5,6,1958,0,98058,47.452,-122.177
1180003090,20140906T000000,190000,2,1,1,0,3,6,1943,2005,98178,47.4973,-122.221
726049331,20150326T000000,515000,5,3,1,0,3,8,2005,0,98133,47.7546,-122.341
3340401555,20141105T000000,235000,4,1.5,1,0,4,5,1930,0,98055,47.4667,-122.215
7453000070,20140818T000000,275000,2,1,1,0,3,6,1951,0,98126,47.5186,-122.374
4348800030,20141121T000000,727500,2,2,1,0,4,7,1952,0,98004,47.6221,-122.193
7202331420,20140620T000000,650000,4,2.5,2,0,3,7,2003,0,98053,47.683,-122.039
3225079035,20140618T000000,1.60E+06,6,5,2,0,3,11,2001,0,98024,47.6033,-121.943
6381500700,20141105T000000,365000,4,1,1.5,0,3,6,1944,0,98125,47.7315,-122.305
339500160,20141008T000000,662000,3,1.75,1,0,3,9,1984,0,98052,47.6917,-122.084
1545807610,20150429T000000,270500,3,2.5,1,0,3,7,1978,0,98038,47.3608,-122.056
1843200240,20150505T000000,200000,2,1.5,2,0,3,7,1978,0,98092,47.2852,-122.19
4403600270,20150224T000000,970000,4,3.25,2,0,3,10,1987,0,98075,47.5931,-122.071
2008200060,20140624T000000,160000,3,1.5,1,0,4,7,1962,0,98198,47.4097,-122.316
1521069070,20150218T000000,204000,3,1,1,0,4,6,1971,0,98010,47.3105,-122.021
2459500310,20150218T000000,358000,3,2.25,2,0,4,7,1985,0,98058,47.4296,-122.161
6204420070,20150501T000000,452000,4,1.75,1,0,3,7,1979,0,98011,47.7373,-122.197
5694500105,20141204T000000,595000,2,2,1,0,4,7,1900,0,98103,47.6582,-122.345
5466410030,20150410T000000,249000,3,2,1,0,3,7,1994,0,98042,47.3577,-122.16
9485740340,20150310T000000,346900,4,2.5,2,0,3,8,1999,0,98055,47.449,-122.205
622049114,20150218T000000,2.13E+06,3,2.5,2,1,4,12,1976,0,98166,47.4169,-122.348
2270000070,20141030T000000,280000,4,2.5,2,0,3,7,2003,0,98056,47.5025,-122.186
1310900260,20141013T000000,318888,4,1.75,1,0,4,8,1973,0,98032,47.3644,-122.28
224069094,20140911T000000,530000,3,2.25,1,0,3,8,1967,0,98075,47.5896,-122.009
7800800160,20141121T000000,375000,3,2.25,2,0,4,8,1983,0,98031,47.3914,-122.169
2944000240,20150422T000000,910000,4,2.5,2,0,3,11,1988,0,98052,47.7197,-122.131
4139400710,20140523T000000,782000,4,2.5,2,0,4,10,1991,0,98006,47.5623,-122.116
7899800860,20150319T000000,259950,2,2,2,0,3,9,2008,0,98106,47.5213,-122.357
2473420140,20140923T000000,315000,4,2.75,1,0,4,7,1979,0,98058,47.4518,-122.16
5000500055,20140528T000000,215000,2,1,1,0,4,6,1943,0,98168,47.4949,-122.3
4099500935,20140723T000000,705000,3,1.75,1,0,4,7,1946,0,98040,47.5885,-122.248
1373800295,20141013T000000,1.45E+06,3,3,2,0,5,10,1952,0,98199,47.6452,-122.411
4025300135,20150508T000000,451000,3,1.75,2,0,3,7,1949,0,98155,47.749,-122.305
3294700310,20140902T000000,261000,2,1,1,0,4,6,1943,0,98055,47.4727,-122.198
8718500075,20141117T000000,396000,3,1.5,1,0,5,7,1956,0,98028,47.7403,-122.256
4309710240,20140722T000000,725000,4,2.5,2,0,3,9,1999,0,98059,47.5146,-122.117
5486800070,20140620T000000,1.95E+06,7,3.5,2,0,3,11,1965,2003,98040,47.5666,-122.231
236400320,20140715T000000,238000,4,1,1.5,0,3,7,1959,0,98188,47.4339,-122.291
4376700570,20150427T000000,750000,6,1.75,2,0,4,8,1973,0,98052,47.6368,-122.097
8648100200,20141027T000000,331500,4,2.5,2,0,3,7,1998,0,98042,47.3628,-122.075
3624079046,20141028T000000,460000,4,3,1,0,3,7,1978,0,98065,47.52,-121.845
1921069084,20140707T000000,404950,4,2.25,1,0,4,8,1982,0,98092,47.2953,-122.083
6431500140,20141217T000000,880000,3,2.5,2,0,3,9,2014,0,98103,47.6935,-122.352
2725069050,20140613T000000,863000,4,2.5,2,0,3,10,1997,0,98074,47.6239,-122.023
5307100060,20141216T000000,638700,3,1.75,1,0,3,7,1960,0,98005,47.5846,-122.168
7203102050,20140728T000000,435000,3,2.5,2,0,3,7,2008,0,98053,47.6969,-122.026
561000075,20141231T000000,260000,3,1,1.5,0,4,6,1959,0,98178,47.505,-122.259
2436701180,20140814T000000,671500,5,2.75,1.5,0,5,7,1927,0,98105,47.667,-122.289
809002765,20141022T000000,610000,3,1,1.5,0,3,8,1907,0,98109,47.6376,-122.353
4045500710,20141218T000000,405000,2,0.75,1,0,4,6,1937,0,98014,47.6929,-121.87
5104510270,20140718T000000,338900,4,2.5,2,0,3,7,2003,0,98038,47.3572,-122.015
98020350,20150123T000000,720000,4,4,2,0,3,10,2004,0,98075,47.5816,-121.97
1714900060,20150424T000000,442000,5,3,1.5,0,4,7,1927,0,98108,47.5502,-122.311
1189000030,20140603T000000,650000,5,2.75,1.5,0,5,8,1902,0,98122,47.6136,-122.299
2473360060,20150102T000000,263500,3,1.75,1,0,3,7,1981,0,98058,47.4478,-122.161
222069082,20141217T000000,300000,2,1,1,0,4,7,1963,0,98038,47.4219,-122.007
8669160310,20141209T000000,266000,3,2.5,2,0,3,7,2009,0,98002,47.3521,-122.212
